,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
1374,38958028,Sonder | Financial District | Warm 2BR + Sofa Bed,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/38958028,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,Financial District highlights  <br />- Walkability score - 95  <br />- 3 minute walk to Bostonia Public House (best New England fare)  <br />- 4 minute walk to The Trillium Garden on The Greenway (food truck eats & beer garden),"Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1375,38958123,Sonder | Financial District | Bright 1BR,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/38958123,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,Financial District highlights <br />- Walkability score - 95 <br />- 3 minute walk to Bostonia Public House (best New England fare) <br />- 4 minute walk to The Trillium Garden on The Greenway (food truck eats & beer garden),"Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1376,38958155,Sonder | Financial District | Grand 2BR + Sofa Bed,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/38958155,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,Financial District highlights  <br />- Walkability score - 95  <br />- 3 minute walk to Bostonia Public House (best New England fare)  <br />- 4 minute walk to The Trillium Garden on The Greenway (food truck eats & beer garden),"Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1377,38958340,Sonder | Financial District | Divine 2BR,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/38958340,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,Financial District highlights  <br />- Walkability score - 95  <br />- 3 minute walk to Bostonia Public House (best New England fare)  <br />- 4 minute walk to The Trillium Garden on The Greenway (food truck eats & beer garden),"Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1378,38958496,Sonder | Financial District | Iconic 2BR,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/38958496,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,Financial District highlights  <br />- Walkability score - 95  <br />- 3 minute walk to Bostonia Public House (best New England fare)  <br />- 4 minute walk to The Trillium Garden on The Greenway (food truck eats & beer garden),"Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1400,39463129,Sonder | The Conrad | Charming 4BR,7-2,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/39463129,https://www.airbnb.com/users/show/224829568,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1404,39560366,Sonder | The Conrad | Stylish 3BR,7-2,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/39560366,https://www.airbnb.com/users/show/224829568,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1405,39560388,Sonder | The Conrad | Serene 3BR,7-2,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/39560388,https://www.airbnb.com/users/show/224829568,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1406,39560471,Sonder | The Conrad | Vintage 4BR,7-2,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/39560471,https://www.airbnb.com/users/show/224829568,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1428,39867786,Sonder | The Conrad | Gorgeous 4BR,7-2,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/39867786,https://www.airbnb.com/users/show/224829568,30.0,988180,?,,"Downtown Crossing combines a bustling shopping center with beautiful parks and monuments. This historic city center charms visitors with live performances, unique restaurants, and street vendors. Enjoy local cuisine at Silvertone, take a relaxing stroll through Boston Commons, or catch a show at the stunning Boston Opera House.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-08-31
1440,40031197,Sonder | Financial District | Airy 1BR + Sofa Bed,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/40031197,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,"Although mostly frequented by professionals, Boston’s Financial District offers beautiful historic sites, high-end coffee shops, and lively Irish pubs. Plunge into American history and head out to Freedom Trail to experience the self-guided tour that leads you through 16 notable landmarks. Spend the afternoon in Post Office Squre lounging in the beautiful green space or stoll through the enchanting brick-paved sidewalks.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1442,40088651,Sonder | Financial District | Sun-Filled 2BR,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/40088651,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,"Although mostly frequented by professionals, Boston’s Financial District offers beautiful historic sites, high-end coffee shops, and lively Irish pubs. Plunge into American history and head out to Freedom Trail to experience the self-guided tour that leads you through 16 notable landmarks. Spend the afternoon in Post Office Squre lounging in the beautiful green space or stoll through the enchanting brick-paved sidewalks.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1447,40134575,Sonder | Financial District | Iconic 1BR,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/40134575,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,"Although mostly frequented by professionals, Boston’s Financial District offers beautiful historic sites, high-end coffee shops, and lively Irish pubs. Plunge into American history and head out to Freedom Trail to experience the self-guided tour that leads you through 16 notable landmarks. Spend the afternoon in Post Office Squre lounging in the beautiful green space or stoll through the enchanting brick-paved sidewalks.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
1548,41525497,Sonder | Financial District | Chic 1BR + Sofa Bed,7-3,CorpGroup5,Sonder,Sonder (Boston),224829568.0,https://www.airbnb.com/rooms/41525497,https://www.airbnb.com/users/show/224829568,30.0,Missing,?,,"Although mostly frequented by professionals, Boston’s Financial District offers beautiful historic sites, high-end coffee shops, and lively Irish pubs. Plunge into American history and head out to Freedom Trail to experience the self-guided tour that leads you through 16 notable landmarks. Spend the afternoon in Post Office Squre lounging in the beautiful green space or stoll through the enchanting brick-paved sidewalks.","Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email,or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials prov",2020-09-01
